id,created_at,text,retweets,favorites 
997076769571192832,2018-05-17 11:30:01,b'God loves us in a way that crushes all loneliness and isolation.',14204,59244
996744576499990529,2018-05-16 13:30:00,"b'I express my great sorrow over the dead and wounded in the Holy Land and the Middle East. Violence never leads to peace. Therefore, I call on all sides involved and the international community to renew efforts so that dialogue, justice and peace may prevail.'",12285,53165
996714379914641410,2018-05-16 11:30:00,b'There is no love without works of charity. Service towards our brothers and sisters springs from the heart that loves.',9686,38740
996351993156259840,2018-05-15 11:30:01,b'The Family is the hope of the future. Let us pray especially for families facing serious difficulties: may Our Lord assist them.',11471,49944
995989607345999874,2018-05-14 11:30:01,b'There is no freedom greater than letting yourself be guided by the Holy Spirit and allowing Him to lead you wherever he wishes.',13018,55543
995627215005061122,2018-05-13 11:30:00,"b'I invite communications professionals to promote a journalism of peace at the service of all people, especially those without a voice. #WorldCommunicationsDay'",8731,33869
995544169530654720,2018-05-13 06:00:00,"b'Our Lady of Fatima, turn your gaze towards us, towards our families, our country, and the world.'",8610,43215
995264827609272320,2018-05-12 11:30:00,b'Your response to Jesus cannot be conditioned by momentary calculations and convenience. It must be a life-long \xe2\x80\x9cyes\xe2\x80\x9d.',9713,47202
994902440267997184,2018-05-11 11:30:00,"b'We begin building peace in our homes, streets, and workplaces: wherever we craft communion and community.'",9177,40379
994521176331304960,2018-05-10 10:15:00,b'The Ascension of the Risen Jesus contains the promise that we too will participate in the fullness of life with God.',6784,35332
994177664897437696,2018-05-09 11:30:00,b'We are Christians to the extent that we allow Jesus Christ to live in us.',7993,41874
993792628352204800,2018-05-08 10:00:01,"b'Our Lady Queen of the Rosary, pray that Jesus may have mercy on us sinners.'",9814,52976
993452888537026560,2018-05-07 11:30:00,"b'Convert our hearts, Lord, so that love may spread here on earth.'",12886,52581
993090500990091265,2018-05-06 11:30:00,"b'How wonderful to be \xe2\x80\x9cenvoys of hope\xe2\x80\x9d, simple and joyful messengers of the Easter acclamation.'",5416,30116
992743213508255744,2018-05-05 12:30:01,"b'Every insult, injury or act of violence inflicted upon our neighbour, offends God our Father and Creator.'",13940,59337
992365723837173760,2018-05-04 11:30:00,"b'Joyfully performing works of charity for those who are suffering in mind and body, is the most authentic way to live the Gospel.'",8779,41091
992003338043469824,2018-05-03 11:30:00,"b'In the Cross, Jesus showed us the greatness of His love and the power of His mercy.'",8978,43956
991640949104099333,2018-05-02 11:30:00,"b'Praying means being with God, experiencing God, loving God.'",16015,65594
991286118581723138,2018-05-01 12:00:02,"b'Today, at the Sanctuary of Our Lady of Divine Love, as we recite the Rosary, we pray especially for peace in Syria and throughout the world. I invite you to pray the Rosary for peace during the entire month of May.'",6062,30783
991210615040552961,2018-05-01 07:00:01,"b'We celebrate St Joseph the Worker, never forgetting that work is a fundamental aspect of human dignity.'",10392,47007
990916173754580992,2018-04-30 11:30:00,"b'Be one with Christ when you pray, take care of your most vulnerable brothers and sisters, and work for peace.'",9232,43840
990553785415200773,2018-04-29 11:30:00,b'Do we really want peace? Then let\xe2\x80\x99s ban all weapons so we don\xe2\x80\x99t have to live in fear of war.',23094,104181
990202721608306688,2018-04-28 12:15:00,"b'I am deeply moved by the death of little Alfie. Today I pray especially for his parents, as God the Father receives him in his tender embrace.'",11941,72323
990191398677692417,2018-04-28 11:30:00,"b'The Lord Jesus communicates His love for us, so that we can love God and our neighbor as He has loved us, by giving His life for us.'",6481,31150
989829012078854145,2018-04-27 11:30:01,"b'When we are open to God\xe2\x80\x99s grace, even the impossible becomes possible.'",17180,61582
989466620262338560,2018-04-26 11:30:00,"b""God alone can give us true happiness. It's useless wasting time looking for it elsewhere: in wealth, pleasure, and power.""",16487,62859
989104232543338496,2018-04-25 11:30:00,"b'Authentic Christians are not afraid of opening up to others, of sharing their living spaces and transforming them into places of solidarity.'",8950,41409
988741846879866880,2018-04-24 11:30:00,b'Life only fully makes sense when it is given as a gift. It becomes tasteless when it is lived for itself alone.',10914,43475
988496588283826177,2018-04-23 19:15:26,"b'Moved by the prayers and immense solidarity shown little Alfie Evans, I renew my appeal that the suffering of his parents may be heard and that their desire to seek new forms of treatment may be granted.'",11338,46290
988379456686325765,2018-04-23 11:30:00,b'The Word of God is the lamp with which we look to the future: its light allows us to read the signs of the times.',7391,34923
988047268677931008,2018-04-22 13:30:00,b'Let us follow the example of St Francis of Assisi and take care of our common Home.',8784,40864
988009519060938753,2018-04-22 11:00:00,"b'God calls each one of us, and each call is a gift that should fill us with joy.'",9551,45354
987662235546898433,2018-04-21 12:00:01,"b'When we are full of self-importance, we leave no space for God. So let us ask the Lord for a conversion of heart.'",11403,50114
987337592696795137,2018-04-20 14:30:00,b'All it takes to encounter God is to acknowledge that we are needy. And the key to that encounter lies in humbling ourselves.',8488,39505
987292293450346497,2018-04-20 11:30:00,"b'Today we recall the words of Don Tonino Bello: ""Works of charity are not enough, unless those works are done with charity"".'",5705,27227
986929908331921408,2018-04-19 11:30:01,b'Mercy opens the doors of the heart because it makes us feel like we are all children of one Father.',8075,39867
986567521045229568,2018-04-18 11:30:01,"b'The Christian vocation means being a brother or sister to everyone, especially if they are poor, and even if they are an enemy.'",10546,47082
986205131787198466,2018-04-17 11:30:00,b'God asks us little and gives us a lot. He asks us to open our hearts and to welcome Him and the most vulnerable of our brothers and sisters.',12078,53804
985842744601010177,2018-04-16 11:30:01,b'Those who protect children are on God\xe2\x80\x99s side and triumph over those who oppress them. Let us free every child from every form of exploitation.',12130,55719
985510554054770688,2018-04-15 13:30:00,"b'While I continue to pray unceasingly for peace, and invite all people of good will to do the same, I renew my appeal to all those with political responsibilities to ensure that justice and peace prevail.'",13981,60579
985480355481341952,2018-04-15 11:30:00,b'The Church is young because the Gospel is its lifeblood and regenerates it constantly.',4730,27177
985117965908504576,2018-04-14 11:30:00,b'We are all called to be holy by living our lives with love and by bearing witness in everything we do. #GaudeteetExsultate',7334,35133
984755579053846528,2018-04-13 11:30:00,b'The holiness to which the Lord calls you grows through small gestures in everyday life. #GaudeteetExsultate',6793,31641
984393192438198273,2018-04-12 11:30:00,b'Saints are distinguished by a spirit of prayer and a need for communion with God. There is no holiness without prayer. #Holiness',5153,27049
984053465226858496,2018-04-11 13:00:03,b'Holiness is the most attractive face of the Church. #SaintsToday',3594,19728
984023254024278021,2018-04-11 11:00:00,"b'The word ""happy"" or ""blessed"" becomes a synonym for ""holy"", because those faithful to God, by their self-giving, gain true happiness. #GaudeteetExsultate'",6606,28220
983706173428740102,2018-04-10 14:00:02,"b'Keeping a heart free of all that tarnishes love, sowing peace all around us, accepting daily the path of the Gospel, even though it may cause us problems: that is holiness. #SaintsToday'",3974,16620
983675970954592256,2018-04-10 12:00:01,"b'Being poor of heart, reacting with meekness and humility, knowing how to mourn with others, hungering and thirsting for righteousness, seeing and acting with mercy: that is holiness. #SaintsToday'",7399,30919
983373974670200832,2018-04-09 16:00:00,b'Are you in a position of authority? Be holy by working for the common good and renouncing personal gain. #GaudeteetExsultate',5583,20462
983358883849617418,2018-04-09 15:00:02,b'Are you a parent or grandparent? Be holy by patiently teaching the little ones how to follow Jesus. #SaintsToday',2898,14526
983343781536673792,2018-04-09 14:00:01,b'Do you work for a living? Be holy by labouring with integrity and skill in the service of your brothers and sisters. #Holiness',4296,18233
983328691647336448,2018-04-09 13:00:04,"b'Are you married? Be holy by loving and caring for your husband or wife, as Christ does for the Church. #GaudeteetExsultate'",4716,24030
983313583604838402,2018-04-09 12:00:02,b'Are you called to the consecrated life?  Be holy by living out your commitment with joy. #SaintsToday',2096,10312
983298484966064129,2018-04-09 11:00:02,"b'The Lord calls each of us to holiness, you too. #Holiness'",4934,24934
983284636041302016,2018-04-09 10:05:00,b'I wish to repropose the call to holiness: \xe2\x80\x9cRejoice and be glad\xe2\x80\x9d. #GaudeteetExsultate https://t.co/cZxmUGpMW7',2023,9322
983230529309954048,2018-04-09 06:30:00,"b""Today God is still searching for hearts like Mary's, hearts that are ready to trust in Him completely.""",6858,36479
982883241932869632,2018-04-08 07:30:00,"b'God covers us with His mercy, He enfolds us in Christ, so that we can become instruments of His goodness.'",8617,40251
982581251218358273,2018-04-07 11:30:00,"b'Like the Good Samaritan, let us take care of those who are sick and suffering! #WorldHealthDay'",8493,37347
982218868746805248,2018-04-06 11:30:01,b'The Word of God is a light in the darkness: it helps us face our difficulties without fear.',3289,11740
981856480411471874,2018-04-05 11:30:01,"b""Let us go forward with the joy of Jesus' Resurrection, knowing He is always by our side!""",7814,38094
981606519702786048,2018-04-04 18:56:46,"b'It is my sincere hope that everything necessary may be done in order to continue compassionately accompanying little Alfie Evans, and that the deep suffering of his parents may be heard.  I am praying for Alfie, for his family and for all who are involved.'",4176,21502
981494087529492480,2018-04-04 11:30:00,"b'Love is the only invincible weapon, because it has the power to disarm the forces of evil.'",22070,79458
981131705493880834,2018-04-03 11:30:01,"b'May Christ who conquered the darkness of sin and death, grant us peace in our days.'",12329,60736
980769313652203520,2018-04-02 11:30:00,"b'As we contemplate Christ\xe2\x80\x99s empty tomb, let us renew our belief that nothing is lost with Him!'",9562,50426
980414478364958720,2018-04-01 12:00:01,"b'Today we repeat that wondrous proclamation: \xe2\x80\x9cThe Lord is truly risen, as He said!\xe2\x80\x9d. A Blessed Easter to you all!'",24798,94590
980323879322312705,2018-04-01 06:00:01,b'Our faith is born on Easter morning: Jesus is alive! This experience is at the heart of the Christian message.',27326,110185
979682149996560384,2018-03-30 11:30:00,b'Look upon Christ Crucified: our hope for eternal life is born in Him.',16466,64842
979319761682292737,2018-03-29 11:30:00,"b'Through the Eucharist we enter Christ\xe2\x80\x99s paschal mystery, allowing us to pass from death to life with Him.'",8542,39061
978957372617117696,2018-03-28 11:30:00,"b'Anyone who turns away from the Cross, turns away from the Resurrection.'",11327,48569
978594986970185728,2018-03-27 11:30:00,b'Jesus changes our sins into forgiveness and our fears into trust. In His Cross our hope is reborn again and again.',14064,54900
978232597477179393,2018-03-26 11:30:00,"b'Christ, teach us never to be ashamed of your Cross!'",11591,49977
977885309806366720,2018-03-25 12:30:00,"b'Please, let us fight together against the crime of human exploitation, which continues to cause unspeakable suffering.'",7060,31378
977870209817239554,2018-03-25 11:30:00,"b'Dear young people, never get tired of being instruments of peace and joy among your peers!'",64599,237409
977787161771692033,2018-03-25 06:00:00,b'We enter this Holy Week with the Lord Jesus in order to celebrate Easter with hearts that are renewed by the grace of the Holy Spirit.',11385,41823
977522920552464384,2018-03-24 12:30:00,"b'The Word of God invites us to connect our ears to our hearts, and our hearts to our hands, in order to do good deeds.'",9414,37809
977160537376112640,2018-03-23 12:30:01,b'Now is the time to be reconciled with God. Staying on the path of evil is only a source of sadness.',8868,36999
976798149556629504,2018-03-22 12:30:01,b'To defend the earth and to safeguard water is to protect life.',13925,56205
976435762911694849,2018-03-21 12:30:01,"b'Nobody can be discarded, because we are all vulnerable. Each one of us is a treasure whom God allows to grow in his or her own way. #Downsyndrome, #WDSD18'",8922,34458
975635485421985792,2018-03-19 07:30:00,"b'Dear fathers, happy Feast of St. Joseph! Follow his example when caring for your children as they grow up in wisdom and grace.'",10441,47361
975348596651339777,2018-03-18 12:30:01,"b'As we listen to the aspirations of young people, may we catch a glimpse of the world that lies ahead, and of the roads the Church is called to travel. #Synod2018'",6467,31270
975016407669854208,2018-03-17 14:30:01,b'Jesus made Himself like the grain of wheat that falls to the ground and dies to give life. Our hope springs from that love-filled life.',8778,42421
974623820194729984,2018-03-16 12:30:01,"b'Lent is the road that leads from slavery to freedom, from suffering to joy, from death to life.'",8088,36830
974261437114630144,2018-03-15 12:30:02,"b'In order to prepare a truly human future, it is not enough to reject evil. We must build the common good together.'",11554,45483
973899042097737728,2018-03-14 12:30:00,"b""If we encounter Jesus and our brothers and sisters every day, our hearts will not dwell in the past or the future. They will live in God's present moment, in peace with everyone.""",8847,41433
973536658254688256,2018-03-13 12:30:01,b'When we allow Jesus to enter our lives we discover the secret to keeping alive the flame of our spiritual life.',9544,42643
973174267041923072,2018-03-12 12:30:00,b'Living the encounter with Jesus means allowing yourself to be turned inside out by Grace every day.',7536,34341
972811878417154048,2018-03-11 12:30:00,b'What would happen to us if God did not always give us the chance to start over again?',17171,67840
972449490777985025,2018-03-10 12:30:00,"b'If we dedicate more time to prayer, our hearts will reveal the lies with which we deceive ourselves, and we will find true consolation in God.'",11920,50025
972109752896430081,2018-03-09 14:00:00,"b'In the Sacrament of Reconciliation we find our way back to the Lord, and rediscover the meaning of life.'",6725,31216
972011606975578113,2018-03-09 07:30:00,"b""With so much to do, we often neglect what is really important: our spiritual lives, and our relationship with God. So let's stop and take time to pray!""",12522,49157
971724714673504256,2018-03-08 12:30:00,b'I thank all women who every day strive to build more humane and welcoming societies.',23931,91511
971362330880638979,2018-03-07 12:30:01,"b'If sometimes the flame of charity seems to die in our hearts, it never dies in the heart of God!'",6827,32763
970999942343901189,2018-03-06 12:30:01,"b'Let us learn to recognize that which leaves a good and lasting mark on our hearts, knowing that it comes from God.'",8342,36738
970637555157708800,2018-03-05 12:30:01,"b'God, who cannot be outdone in generosity, still uses you and me to help our brothers and sisters.'",9925,44977
970275162879856642,2018-03-04 12:30:00,"b'When you meet other people in the Lord, you can be sure God\xe2\x80\x99s surprises will follow.'",8765,41624
969912777048514560,2018-03-03 12:30:00,"b""Almsgiving helps us to recognize our neighbour as our brother or sister, and to acknowledge that what we possess is never our's alone.""",7940,33767
969550392299311104,2018-03-02 12:30:01,"b'Fasting makes us more alert and attentive to God and our neighbour, and reminds us that He alone can satisfy our hunger.'",7886,35474
969188008837730304,2018-03-01 12:30:02,b'God in His providence offers us the season of Lent each year as a chance to return to Him with all our hearts and in every aspect of our lives.',7494,32941
968825620619845632,2018-02-28 12:30:02,"b'We can support one another, and face every kind of challenge with courage and hope, when we draw our strength from Jesus.'",10161,41044
968463228056547328,2018-02-27 12:30:01,"b'We are all called to live the joy that comes from the encounter with Jesus, to overcome our selfishness, and to move beyond our comfort zone.'",9346,38399
968100835866521600,2018-02-26 12:30:00,"b'If we want a future of prosperity for all, we need to keep our compass pointing toward \xe2\x80\x9ctrue North\xe2\x80\x9d, in the direction of authentic values.'",8710,36864
967738449741668352,2018-02-25 12:30:00,"b'Let us invoke the gift of peace for the whole world, especially for those people who are suffering most because of ongoing conflicts.'",11936,48459
967376060336623616,2018-02-24 12:30:00,b'We offer a gift pleasing to Jesus when we spend time with a person who has difficulties or we help someone for the sake of helping.',11407,48499
966983473742471173,2018-02-23 10:30:00,b'Our Heavenly Father always listens to His children when they cry out to Him in their pain. Today let us offer the Lord a Day of prayer and fasting for peace.',11996,55412
965201740743155712,2018-02-18 12:30:02,"b'I wish you all a fruitful Lenten journey, and I ask you to pray for me and my collaborators as we begin our week of Spiritual Exercises.'",8084,49348
964839347018256384,2018-02-17 12:30:00,b'Only those able to acknowledge their mistakes and ask pardon receive understanding and forgiveness from others.',16154,59956
964476960922656768,2018-02-16 12:30:01,b'The message of Jesus is troubling and disturbs us because it challenges worldly religious power and stirs consciences.',8083,37897
964114570066497536,2018-02-15 12:30:00,"b'In our daily lives we experience the tenderness of God who lovingly saves us from our sins, fears and anxieties.'",8584,38152
963752181819170817,2018-02-14 12:30:00,"b'When we confess our sins with humility and sincerity, we receive forgiveness and are reunited with God and our brothers and sisters.'",9460,41191
963389801184485376,2018-02-13 12:30:02,b'We need the Holy Spirit to transmit the faith. We cannot do it alone.',10036,47534
963027405550993408,2018-02-12 12:30:00,b'I feel deep pain for the many children torn from their families and forced to become child soldiers. This is a tragedy!',7053,39400
962687672035655680,2018-02-11 14:00:01,"b'To serve human life is to serve God and life at every stage: from the womb of the mother, to the suffering and sickness of old age.'",8250,35876
962597072120692737,2018-02-11 08:00:00,b'May the sick always be shown love in their fragility and respected in their inviolable dignity.',11177,50693
962302633175166976,2018-02-10 12:30:01,"b'The Lord is present in our lives, showing us all His love and encouraging us to respond with generosity.'",9858,43068
961940242075799552,2018-02-09 12:30:00,b'Christians are called to keep alive the memory of how much God has done through them.',7503,37590
961592963280359425,2018-02-08 13:30:02,b'We cannot remain silent before the suffering of millions of people whose dignity has been wounded.',11300,44832
961502357031825408,2018-02-08 07:30:00,"b'Let us welcome victims of human trafficking, and all those fleeing from war and hunger, with a compassionate heart.'",8232,39824
961215473965662208,2018-02-07 12:30:02,"b'As we grow in our spiritual lives, we realize how Grace comes to us and to others, and must be shared with everyone.'",8969,37290
960853082639810560,2018-02-06 12:30:01,b'All of us are called to commit ourselves to protecting minors in the digital world.',8814,41272
960490690626007043,2018-02-05 12:30:00,b'One who is aware of his own wretchedness and lowers his gaze with humility feels God\xe2\x80\x99s merciful gaze set upon him.',8389,38077
960128303255310338,2018-02-04 12:30:00,b'Jesus wants to be found by those who look for Him. But to look for Him we have to get up and go out.',11120,51129
959765915503026176,2018-02-03 12:30:00,"b'A life of faith means wanting to be with the Lord, and that means constantly searching for Him wherever He is.'",9780,43444
959403529147486208,2018-02-02 12:30:00,"b'May every person come to Christ, the Light of Truth, and may the world advance along the path of justice and peace.'",9017,41322
959041148554809344,2018-02-01 12:30:02,b'A faith that does not trouble us is a troubled faith. A faith that does not make us grow is a faith that needs to grow.',11052,41953
958678752992534528,2018-01-31 12:30:00,"b'Jesus is our mediator, who reconciles us not only with the Father but also with each other.'",8151,39234
958316365051445248,2018-01-30 12:30:00,"b'Goodness, together with love, justice and solidarity, are not achieved once and for all; they have to be realized each day.'",12286,44175
957953984106344448,2018-01-29 12:30:02,"b'Through prayer we can enter into a stable relationship with God, the source of true joy.'",11368,47673
957591593636200448,2018-01-28 12:30:01,b'I pray for those who suffer from Hansen\xe2\x80\x99s Disease and I encourage those who are committed to their care and reintegration into society.',4388,29096
957229201299529728,2018-01-27 12:30:00,"b'Here we are, Lord, ashamed of what humanity, made in your image and likeness, is capable of doing. Remember us in your mercy.'",16515,71213
956866814771830785,2018-01-26 12:30:01,"b'Christian joy cannot be bought. It comes from faith and from meeting Jesus Christ, who is the reason for our happiness.'",8463,39341
956504424490266624,2018-01-25 12:30:00,"b'Prayer allows us to see one another the way God our Father sees us, and to realize that we are brothers and sisters.'",8763,37747
956247733450563585,2018-01-24 19:30:00,"b'I would like to invite everyone to promote a journalism of peace, a journalism created by people for people.'",14662,54896
956202434745044992,2018-01-24 16:30:00,b'The most radical antidote to the virus of falsehood is purification by the truth.',8348,29528
956126938392772608,2018-01-24 11:30:00,b'There is no such thing as harmless disinformation; trusting in falsehood can have dire consequences.',41210,112758
955779653066661888,2018-01-23 12:30:01,"b'Prayer that purifies, strengthens and illuminates our path is like fuel for our journey towards full Christian unity.'",7179,32500
955470113964163072,2018-01-22 16:00:01,"b'I am grateful to all who have accompanied me on my pilgrimage to Chile and Peru in so many ways, especially with prayer.'",3238,25526
955209642556010499,2018-01-21 22:45:00,"b'The Lord calls you today to travel with Him through the city, your city. He calls you to be His missionary disciple.'",6145,29818
955160574739890176,2018-01-21 19:30:01,"b""Don't waste time hiding your heart. Fill your life with the Holy Spirit!""",11686,49463
954847254946328577,2018-01-20 22:45:00,b'There is no better medicine to heal so many wounds than a heart capable of mercy.',17134,62478
954428245075812352,2018-01-19 19:00:00,"b'Praise to you, Lord, for this wonderful creation that is the Amazon people, and for all the biodiversity these lands contain!'",5156,30560
954341423033143299,2018-01-19 13:15:00,"b'Every life counts: from the beginning to the end, from conception to natural death'",13389,51627
954020569393041408,2018-01-18 16:00:03,b'The Gospel message is a source of joy: a joy that spreads from generation to generation and which we inherit.',5816,27496
953741224711778304,2018-01-17 21:30:02,b'Listening to religious teaching or learning a doctrine is not enough. What we want is to live as Jesus lived.',10213,43711
953386378439532544,2018-01-16 22:00:00,b'We pray to God for the courage to ask forgiveness and to learn how to listen to what he is saying to us.',12511,51995
952782404233715712,2018-01-15 06:00:01,b'I ask you to accompany me on my journey to Chile and Peru in your prayers.',5924,47674
952518158430146560,2018-01-14 12:30:00,"b'We should work to accommodate, to protect, to promote and to integrate whoever is forced to leave their own home and undergo moments of real difficulty. @M_RSection'",11124,43497
952155769553801216,2018-01-13 12:30:00,"b'We must not wait to be perfect before responding to the Lord who calls us, but rather open our hearts to His voice.'",11713,49458
951793388021432320,2018-01-12 12:30:01,b'The encounter with God and our brothers and sisters cannot wait just because we are slow or lazy. We are called to that encounter today!',6463,31703
951431001066168320,2018-01-11 12:30:02,"b'If we fail to suffer with those who suffer, even those of different religions, languages or cultures, we need to question our own humanity.'",32938,92560
951068606271336449,2018-01-10 12:30:00,"b'The more we are rooted in Christ, the more we rediscover interior peace, even in the midst of daily challenges.'",11896,48141
950706223674003456,2018-01-09 12:30:01,b'A joyful soul is like healthy soil in which life can thrive and produce good fruit.',14012,51026
950343830582079488,2018-01-08 12:30:00,"b'Joy, prayer and gratitude are three ways that help us live authentically.'",15095,54837
949981442997673984,2018-01-07 12:30:00,b'Let us share the joy of our Christian brothers and sisters of the East who are celebrating Christmas today.',6114,35150
949905944745562112,2018-01-07 07:30:00,"b'Baptism is also called \xe2\x80\x98illumination\xe2\x80\x99, because faith illuminates the heart and allows us to see things in a different light.'",7827,40386
949619058101678080,2018-01-06 12:30:01,"b'Like the Magi, believers are led by faith to seek God in the most hidden places, knowing that the Lord waits for them there.'",8340,38877
949256667232985088,2018-01-05 12:30:00,b'God walks along the dusty paths of our lives and responds to our longing for love and happiness by calling us to joy.',10268,44896
948894279866314753,2018-01-04 12:30:00,"b'God became a child to be closer to the men and women of every time, and to show us His infinite tenderness.'",7785,40363
948531892781027328,2018-01-03 12:30:00,"b'In the name of Jesus, with our witness, we can prove that peace is possible.'",13369,60704
948169503447318530,2018-01-02 12:30:00,b'In the simplicity of the nativity scene we encounter and contemplate the tenderness of God which reveals itself in the Baby Jesus.',6472,34495
947807115242102785,2018-01-01 12:30:00,b'Let us nurture the seeds of peace as they grow and let us transform our cities into workshops of peace.',13066,52150
947444727711981570,2017-12-31 12:30:00,b'The Family is the harmonious union of differences between a man and a woman. When it\xe2\x80\x99s open to life and to others it\xe2\x80\x99s even more authentic.',9047,37534
947082339678674944,2017-12-30 12:30:00,b'During these days let us give space to attitudes and gestures that favour peace.',16836,62225
946719953557905409,2017-12-29 12:30:00,"b'Modesty is a virtue that is essential for anyone who wants to be like Jesus, who is meek and humble of heart.'",10940,46983
946357568036732929,2017-12-28 12:30:01,"b'Today we pray for all the children who are not allowed to be born, who cry with hunger, who hold weapons in their hands instead of toys.'",19542,76987
945995179261071361,2017-12-27 12:30:01,"b'God is in love with us. He draws us to Him with tenderness by being born poor and fragile among us, like one of us.'",12061,53231
945632791160483840,2017-12-26 12:30:01,b'Today we want to remember all those who suffer persecution. We want to be close to them with our affection and our prayers.',11205,53895
945270404846821376,2017-12-25 12:30:01,"b'Stop and look at the nativity scene: let us enter the true spirit of Christmas with the shepherds, bringing Baby Jesus all that we are.'",13235,54969
944908018575011841,2017-12-24 12:30:01,"b'Contemplating the Baby Jesus, with His humble and infinite love, let us say to Him, very simply: \xe2\x80\x9cThank you for doing all this for me!\xe2\x80\x9d'",24057,78625
944545628209799169,2017-12-23 12:30:01,"b'If we really want to celebrate Christmas, let\xe2\x80\x99s contemplate this image: the fragile simplicity of a new-born baby. That\xe2\x80\x99s where God is.'",21088,77624
944183236959248385,2017-12-22 12:30:00,b'Let us free Christmas from the worldliness that has taken it hostage! The true spirit of Christmas is the beauty of being loved by God.',22984,72450
943820850830168065,2017-12-21 12:30:00,"b'Without love, both life and faith are worthless.'",31271,89024
943458460989042693,2017-12-20 12:30:00,"b'Heaven doesn\xe2\x80\x99t value what you have, but what you give.'",33065,101308
943096083458281473,2017-12-19 12:30:02,"b'Go out to meet Jesus, spend time with Him in prayer, and entrust your whole life to His merciful love.'",13931,55842
942733686272905216,2017-12-18 12:30:00,b'Every stranger that knocks at our door is an opportunity to meet Jesus Christ.',12830,55514
942371299476803584,2017-12-17 12:30:00,"b'May the Lord grant us the wisdom to seek that which is worthwhile and to love, not with our words but with our actions.'",19960,66706
942008913901342720,2017-12-16 12:30:01,"b'We become holy when we work for others. When we do so, we continue the creative action of God in history.'",11076,44772
941646522097205250,2017-12-15 12:30:00,"b'Even if there were no one else left to remember us, Jesus would always be there at our side.'",13539,53081
941284140959145990,2017-12-14 12:30:02,b'I encourage all of you to live the joy of your mission by witnessing to the Gospel wherever you are called to live and work.',7812,34995
940921751583842305,2017-12-13 12:30:01,"b'Christians are called to work concretely in the realities of this world, illuminating them with the light that comes from God.'",7275,32834
940559371456487424,2017-12-12 12:30:03,b'Thank you for following @Pontifex which turns five years old today. May social media always be spaces that are rich in humanity!',6008,39054
940196979396587520,2017-12-11 12:30:02,b'We ask for the grace to make our faith more and more operative through acts of charity.',8378,36470
939834583872299008,2017-12-10 12:30:00,"b'Political activity must truly be conducted at the service of the human person, with respect for creation and for the common good.'",16127,51419
939472199878103041,2017-12-09 12:30:01,b'We must fight corruption with determination. It is an evil based on the worship of money and it offends human dignity.',27899,77901
939109807868522496,2017-12-08 12:30:00,"b'May the Virgin Mary always be our refuge, our consolation, and the way that leads to Christ.'",12293,52392
938747422322327554,2017-12-07 12:30:01,b'We all possess God-given talents. No one can claim to be so poor that they have nothing to offer others.',14615,49931
938385036625068033,2017-12-06 12:30:01,b'No child of God can be discarded in His eyes. He entrusts a mission to each one of us.',11115,45965
938022653486493698,2017-12-05 12:30:02,"b'We are all beggars before the love of God, a love that gives meaning to our existence and that offers us eternal life.'",9450,38584
937660271740334081,2017-12-04 12:30:04,"b'Faith becomes tangible when it finds its expression in love and, especially, in the service of our brothers and sisters in difficulty.'",11867,42725
937297871212367873,2017-12-03 12:30:01,b'Every person is unique and unrepeatable. Let us ensure the disabled are always welcomed by the communities in which they live.',19385,71140
936912833408888832,2017-12-02 11:00:01,"b'Dear friends in Myanmar and Bangladesh, thank you for your welcome! Upon you I invoke divine blessings of harmony and peace.'",2696,18480
936905290154250241,2017-12-02 10:30:02,b'May the wisdom of God help us to know how to welcome and accept those who think and act differently from us.',18064,58152
936573095414059008,2017-12-01 12:30:01,b'How much openness is needed to welcome people who feel alone and confused as they search for a meaning in life!',8898,35566
936233373474938880,2017-11-30 14:00:05,b'The most holy name of God can never be invoked to justify hatred and violence against other human beings.',19766,66967
935780379415498752,2017-11-29 08:00:03,b'The love of Christ is like a \xe2\x80\x9cspiritual GPS\xe2\x80\x9d that guides us unerringly towards God and towards the heart of our neighbor.',8695,37607
935467059625934851,2017-11-28 11:15:01,b'I want my visit to embrace all the people of Myanmar and to encourage the building of an inclusive society.',4694,29964
934761154534150146,2017-11-26 12:30:00,"b'Let us look to Jesus today and say to Him in our hearts: ""Remember me, Lord, now that you are in your Kingdom!""'",10969,47103
934413866934530048,2017-11-25 13:30:01,"b""As I prepare to visit Myanmar and Bangladesh, I wish to send a message of greeting and friendship to everyone. I can't wait to meet you!""",4937,34086
934036377716453377,2017-11-24 12:30:00,b'There is also hope for those who have done wrong. Jesus came for this: it is possible to be reconciled with God and begin a new life.',12497,48457
933673990048047104,2017-11-23 12:30:00,"b'At the end of time, when the Lord comes to meet us, our joy will be immense. We live in anticipation of this encounter!'",8971,42129
933311601075204097,2017-11-22 12:30:00,"b'When we encounter others, do we bring them the warmth of charity or do we stay closed up and warm only ourselves before our fireplace?'",10087,36977
932949221027717120,2017-11-21 12:30:02,"b""May Mary's pure and simple smile be a source of joy for each one of us as we face life\xe2\x80\x99s difficulties.""",10521,45307
932586828749791238,2017-11-20 12:30:01,"b'Let us work together to ensure that children continue to smile: their faces serene, filled with joy and hope. #WorldChildrensDay'",12552,43364
932224445846089728,2017-11-19 12:30:02,"b'On this day, I invite the entire Church to keep its gaze fixed on those who hold out their hands asking for our solidarity.'",7769,39788
931862055434387457,2017-11-18 12:30:01,"b'Without the support of the prayers of the faithful, the Successor of Peter cannot fulfill his mission in the world. I am counting on you too!'",7657,39287
